created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Tue Jun 30 12:55:34 +0000 2020,والد تنانين 🐉 father of dragons,17 • lebanese🇱🇧 italian🇮🇹 • ml ☭ • it/ar/pt/en,"Solo l’anno scorso ci sono state 331 vittime globali (contate) di transfobia, di cui il 61% sex workers. Una donna… https://t.co/OIc59wrZbb","Solo l’anno scorso ci sono state 331 vittime globali (contate) di transfobia, di cui il 61% sex workers. Una donna trans nel 2018 si è suicidata in carcere a Udine, dopo essere stata assegnata a un istituto maschile. La loro vita vale di più della vostra “opinione” del cazzo.",[]
Tue Jun 30 14:17:13 +0000 2020,tiss,,@melanynberry -giustificare la vostra transfobia col femminismo???? no bitch. donne trans sono donne e in quanto ta… https://t.co/xwDnGVO38J,"@melanynberry -giustificare la vostra transfobia col femminismo???? no bitch. donne trans sono donne e in quanto tali sono soggette alle stesse discriminazioni sessiste delle donne biologiche E IN PIÙ a discriminazioni legate al fatto di essere transgender 
so??? cioè dicendo che le donne-",[]
Tue Jun 30 16:05:26 +0000 2020,Focaccina🌷Vollidiot,"cretina, quella che vive nella farina || da grande voglio fare il jukebox",il pride di bari è il giorno dopo il mio esame quindi devo prenotarmi a mezzanotte o non posso fare la frocia in giro,,[]
Tue Jun 30 16:32:47 +0000 2020,Reneelettra⚡💻📱🦄🐾 🇨🇭🇸🇾 😻GATTOLICA😻 NoDM,"#ATEA #VEG (non insulto mai,PER PRIMA!) AmoGliAnimali-OdioLeBestie! #Informatica #AndOrNot #SysOp #SciFi #CarlSagan #Astrofila #NOcaccia #NOclandestini #NOislam","@Cosimo53086756 Non ha del tutto torto, a parte  i/le trans e i LGBT (senza sltre lettere),quelli non binari che di… https://t.co/y3SFo1JsYY","@Cosimo53086756 Non ha del tutto torto, a parte  i/le trans e i LGBT (senza sltre lettere),quelli non binari che di lunedì sono uomini di martedì donne, mercoledì entrambi e il giovedì non lo sanno sono ridicoli!😅😅😅",[]
Tue Jun 30 16:59:06 +0000 2020,𝐁𝐢𝐚𝐧𝐜𝐚 🧜‍♀️,feminist || wheelchair user || asexual (the aphobic kind) || music || social justice,TIZIANO!!! CUORE!!! TI VOGLIO BENE MA NON PUOI COLLABORARE CON ORGANIZZAZZIONI LGBT SE DICI “UN TRANS” O “TRAVESTIT… https://t.co/AGRMiCUIXu,TIZIANO!!! CUORE!!! TI VOGLIO BENE MA NON PUOI COLLABORARE CON ORGANIZZAZZIONI LGBT SE DICI “UN TRANS” O “TRAVESTITO”!!!! PER FAVORE INFORMATI!!! TI PREGO!!! STAVO MORENDO DENTRO!!!!,[]
Tue Jun 30 18:08:24 +0000 2020,brontolo🏳️‍🌈,wrestle with your darkness...,"@stefanogv79 @jagghino Che vuol dire frocio da pride?! Ah già, perché ci sono i froci che pensano sia una pagliacciata, vero...",,[]
Tue Jun 30 19:07:32 +0000 2020,davide.,Il lato biondo della matematica. Sono l'anello di congiunzione tra Britney Spears e la support vector machine. • Instagram: salutaminpic,Avete rotto i coglioni per i Pride anche quest’anno che non ci sono stati. Oh ma i froci sono proprio un chiodo fis… https://t.co/khBcQAEALC,"Avete rotto i coglioni per i Pride anche quest’anno che non ci sono stati. Oh ma i froci sono proprio un chiodo fisso, ma pensate alla fregna e al calcio come fate per tutto il resto dell’anno.",[]
Tue Jun 30 19:50:24 +0000 2020,Tzn stan account,"‘Ci siamo salvati a vicenda io e il mio pubblico. Lo dico sempre. Ci siamo capiti, ci siamo presi per mano.’ 💞 Ferro Pausini Spirito Santo Amen 💞 Fan account","@scanusvoice Ma infatti difende i diritti, fa parte di organizzazioni LGBT, ha partecipato al pride e dice trans o… https://t.co/9Pb2N3su0b","@scanusvoice Ma infatti difende i diritti, fa parte di organizzazioni LGBT, ha partecipato al pride e dice trans o travestito e incomincia a perculare ... ANCHE NO",[]
Tue Jun 30 20:44:29 +0000 2020,Lukyluke31,,"Il lupo travestito da pecora...        Peter Newell, il principale funzionario delle Nazioni Unite per i diritti de… https://t.co/CzpAF8WN1y","Il lupo travestito da pecora...        Peter Newell, il principale funzionario delle Nazioni Unite per i diritti dei minori, è stato incarcerato dopo essersi dichiarato colpevole di cinque accuse relative allo stupro e all'abuso sessuale di un bambino.",[]
Wed Jul 01 08:04:37 +0000 2020,Tony Spr,"ʙᴇ ʏᴏᴜɴɢ. ʙᴇ ᴅᴏᴘᴇ. ʀᴜɴ ᴛʜᴇ ꜱʜᴏᴡ🌹




ɪɴꜱᴛᴀɢʀᴀᴍ: tony_spr


ᴅᴏɴ’ᴛ ᴋɴᴏᴡ ᴡʜᴀᴛ ᴛᴏ ᴅᴏ? ʏᴏᴜ ᴄᴀɴ ꜱᴛᴀʀᴛ ʙʏ ʜɪᴛᴛɪɴɢ ᴛʜᴀᴛ ꜰᴏʟʟᴏᴡ ʙᴜᴛᴛᴏɴ ⬆️","Oggi alla Camera la legge contro l’omo-transfobia, fino a 4 anni di carcere per chi discrimina gay e trans ❤💪🌈… https://t.co/LEHJR3n0gz","Oggi alla Camera la legge contro l’omo-transfobia, fino a 4 anni di carcere per chi discrimina gay e trans ❤💪🌈

#BuongiornoATutti #gaypride #StopRacism #1luglio",[]
Wed Jul 01 09:35:03 +0000 2020,gigin o marijuol 🏳️‍🌈,『Instagram: lux.or』『大学生』『二十歳』             『2019年12月16日 T』『proud t boy』『cc:asskkdhr』,quando sai che è lgbt+ ma non sai se le piacciono i ragazzi trans 😡😡😡😡😡,,[]
Wed Jul 01 12:41:05 +0000 2020,Maurizio ultrasovranista🇮🇹,"Irriverente e maleducato statemi alla larga. Se anche Gesù Cristo siede alla DESTRA del Padre, ci sarà un motivo. 
#noislam
#nosinistra
#nocinquemerde","Buongiorno donne di Destra unitevi a Dio nella lotta contro il Male travestito a Sinistra 
#ChristianWarriors https://t.co/LFZfjGbiPH",,"[{'text': 'ChristianWarriors', 'indices': [91, 109]}]"
Wed Jul 01 14:23:42 +0000 2020,moomin,#Blacklivesmatter,"@Superguz72 ma allora tu sei proprio scem col cuore, le persone trans fanno parte della comunità lgbtq, gli etero I… https://t.co/boPyqSI4tD","@Superguz72 ma allora tu sei proprio scem col cuore, le persone trans fanno parte della comunità lgbtq, gli etero I CISHET come li vuoi chiamare tu NO. ma per te è troppo difficile da capire, mi sa che sei tu quell* che non è andat* lontanto torna nella tua tana e smetti di imbarazzarti",[]
Wed Jul 01 14:50:25 +0000 2020,Dorian🏳️‍🌈🇪🇺🇮🇹🏴󠁧󠁢󠁥󠁮󠁧󠁿,Genova🏴󠁧󠁢󠁥󠁮󠁧󠁿 Italia🇮🇹 Europa🇪🇺 U.C.Sampdoria💙⚽️❤🖤 CV🇨🇻 Londra🇬🇧 RD🇩🇴 Tassorosso🦡 192cm/6'3🧸 Chef🍝 GAY🏳️‍🌈 Nuoto🏊‍♂️🥇 Basket🏀 Trash🖥,"@Iperbole_ I diritti di ogni famiglia:
•lavoro
•scuola
•casa
•animali domestici
•frocio da picchiare
👏👏👏👏👏👏
Quasi q… https://t.co/c7D8ZnShNF","@Iperbole_ I diritti di ogni famiglia:
•lavoro
•scuola
•casa
•animali domestici
•frocio da picchiare
👏👏👏👏👏👏
Quasi quasi scendo anche io in piazza😊👍...🤦‍♂️",[]
Wed Jul 01 15:17:25 +0000 2020,Dario,"24 anni - Studente di Medicina. Appassionato di scienze e politica.
Leggo per legittima difesa.","@SimoPillon No, caro Simone Pillon. 
Il testo della legge contro l'omotransfobia impedirà agli ignoranti di rivolge… https://t.co/KueTnLuiBc","@SimoPillon No, caro Simone Pillon. 
Il testo della legge contro l'omotransfobia impedirà agli ignoranti di rivolgersi a due ragazzi/ragazze che si amano e che si tengono per mano con ""froci!"" o ""mi fate schifo"" o ""siete contronatura"" e altre parole ed atti vomitevoli.
Non sono opinioni.",[]
Wed Jul 01 15:31:41 +0000 2020,matti4618,,"@SimoPillon ""Mi vedo negato il diritto di negare i diritti altrui...perché mi impedite di ammazzare i froci?! Perch… https://t.co/gX8RZRrVdb","@SimoPillon ""Mi vedo negato il diritto di negare i diritti altrui...perché mi impedite di ammazzare i froci?! Perché mi impedite di dire alle donne quel cazzo devono fare?! Perché mi fate questo? La mia libertà è negata!""-giovanni pizzigoni @GioPizzii",[]
Wed Jul 01 16:18:17 +0000 2020,Isaack 🌺🦆🦊,bi | he/him | ♋| rad leaning e gender critical 🦊 | faccio meme su Bruno Barbieri 🌸🌈,"""i trans non vengono esclusi (dalla LGBT community), quindi perché pure noi che abbiamo dei k!nk?"" 

Ma dio caro, c… https://t.co/vuhSOT1h78","""i trans non vengono esclusi (dalla LGBT community), quindi perché pure noi che abbiamo dei k!nk?"" 

Ma dio caro, come cazzo ti permetti a paragonare la transessualità ad un k!nk",[]
Wed Jul 01 16:28:16 +0000 2020,Naty♡,Forza lotta vincerai non ti lasceremo mai. #TizianoFerro | #Weareacmilan | 20.04.13 💕♑️ REX ♡ 📍Venezia,"Mi chiederò sempre cosa cazzo cambia a voi se qualcuno ama uno del suo stesso sesso.
È amore. Punto. 
#omofobia",,"[{'text': 'omofobia', 'indices': [102, 111]}]"
Wed Jul 01 16:45:33 +0000 2020,Diana,,@ColuiDi Presidente gay immigrato di colore un po' trans con tendenze LGBT filantropo che mangia i gatti con l'ador… https://t.co/InX8Xfq6kZ,@ColuiDi Presidente gay immigrato di colore un po' trans con tendenze LGBT filantropo che mangia i gatti con l'adorazione per il MES. Hai dimenticato che però deve spostarsi in monopattino munito di mascherina. 😂👍,[]
Wed Jul 01 16:50:13 +0000 2020,iWoff77,...,"@bassotti_banda Non so se sono un GAY NORMALE o meno. Non credo di essere mai andato ad un pride travestito, eccett… https://t.co/7cjYKFqibI","@bassotti_banda Non so se sono un GAY NORMALE o meno. Non credo di essere mai andato ad un pride travestito, eccetto una vota indossando ali da angelo. Ad ogni modo non vedo il nesso. Però ti ringrazio per il tuo punto di vista. Un abbraccio.",[]
Wed Jul 01 17:38:38 +0000 2020,Zrinski,"#Neanderthal, #RossoBruno(-issimo); pedantemente anti-ipocrita.
(Odiatore)³.
Ceterum censeo #EUdelenda",@ilconterosso1 @SimoPillon Vogliamo parlare di femministe contro trans (ma se fossero uomini sarebbe transfobia?).… https://t.co/O6fsNU2R97,"@ilconterosso1 @SimoPillon Vogliamo parlare di femministe contro trans (ma se fossero uomini sarebbe transfobia?).
O dei pansessuali contro i bisessuali (poco inclusivi: mettono a priori che i generi siano ""solo"" due)?

Infatti basta lasciarli fare: il loro medesimo nulla li ingoierà come un buco nero.",[]
Wed Jul 01 17:59:56 +0000 2020,ً,eat the rich,scusate ha ragione se picchiano un gay chiamandolo frocio che c’entra l’omofobia assurdo sempre a fare i moralisti… https://t.co/oAvVBy42t3,scusate ha ragione se picchiano un gay chiamandolo frocio che c’entra l’omofobia assurdo sempre a fare i moralisti a proposito l’etero pride quando si fa?,[]
Wed Jul 01 18:13:30 +0000 2020,Storm,"Biologically non-binary (my brain is part of my body as much as chromosomes, gonads, hormones and genitals). Hoping to see an X on my Italian documents. 🏳️‍⚧️","@acer866 @__loveandlife_ Se esistesse l'eterofobia quelli che chiami ""froci"" e che sono omosessuali, la difenderebb… https://t.co/GNjNSaIxMc","@acer866 @__loveandlife_ Se esistesse l'eterofobia quelli che chiami ""froci"" e che sono omosessuali, la difenderebbero. Ma è un peccato perché non esiste. Non c'è mai stato nessun etero aggredito o ucciso in quanto etero. https://t.co/rwbMHrjc6V",[]
Wed Jul 01 19:22:58 +0000 2020,TGianpaolo #liberal #antisovranista,"Degree in Political Science. Business Consultant.
I love working people studying and trying to improve.",@ninofinocchiar @Cartabellotta Il suo target sono i cretini. Ed è molto ampio.,,[]
Wed Jul 01 19:37:25 +0000 2020,Falce e Martello #FacciamoRete 🏳️‍🌈🇩🇪🇫🇷🇪🇺,"“S’è mai visto che il comunismo vince con la scheda? Il comunismo vince, ma con la rivoluzione""","Ben venga la legge contro l'omotransfobia, siamo stanchi di battute sciocche contro i ""frocioni"", che venga impedit… https://t.co/XYI54DYKU2","Ben venga la legge contro l'omotransfobia, siamo stanchi di battute sciocche contro i ""frocioni"", che venga impedito loro di entrare nel bagno delle signore, che ogni volta che parla Luxuria c'è gente che si caga dal ridere, basta basta basta. https://t.co/SY0qNROWaO",[]
Wed Jul 01 21:24:23 +0000 2020,Andrea,Odio molto cucinare. Amo molto scrivere. Created by Shonda Rhimes and Madonna Ciccone.,"Quando a scuola mi chiamavano frocio, finocchio e con altri fantasiosi epiteti, io ero discriminato. L’omofobia è u… https://t.co/zHIYvbRabI","Quando a scuola mi chiamavano frocio, finocchio e con altri fantasiosi epiteti, io ero discriminato. L’omofobia è un fatto, l’eterofobia è una fantasia. Mi vergogno di aver sentito quella dichiarazione, e soprattutto mi fa male, perché io quegli insulti non li potrò mai scordare.",[]
Thu Jul 02 04:16:17 +0000 2020,STOP alla Casta ™,"Basta vitalizi, basta privilegi, basta sprechi! TAG #bastacasta","@Cartabellotta Il problema non è la Ferragni, ma i gonzi che si fanno infinocchiare da questi personaggetti nati su Instagram e social vari",,[]
Thu Jul 02 06:10:15 +0000 2020,CommonSenseArmy 🔥🏴‍☠️🇮🇹 🏳️‍🌈=💩,"Frocio di destra, antiliberale, razionalista. Allergico a radical-chic e globalisti. Distruggo ipocrisie per hobby. Combattiamo la decadenza occidentale",@ColuiDi Se uno è trans è automaticamente lgbt...e non si può essere un po’ trans. Comunque assolutamente vietare l… https://t.co/PyAB9x9OJr,@ColuiDi Se uno è trans è automaticamente lgbt...e non si può essere un po’ trans. Comunque assolutamente vietare la religione e ogni culto irrazionale e pseudoscientifico,[]
Thu Jul 02 07:14:13 +0000 2020,Laura Carrese ✖,"#nonsisbagliamaiduevolte
La democrazia è ogni giorno una scelta consapevole.
#PdF
#RN #Italexit #ProLife #BabiesArmy #NoUE #Trump2020 #KAG #combattere","Ci sono molti omosessuali e trans che non sono d'accordo con la lobby lgbt, un omosessuale stesso ha iniziato il mo… https://t.co/d9FVdQ3egb","Ci sono molti omosessuali e trans che non sono d'accordo con la lobby lgbt, un omosessuale stesso ha iniziato il movimento per il quale i bambini devono avere madre e padre, lo sapete?",[]
Thu Jul 02 07:33:23 +0000 2020,BilboBaggins🇮🇹✝️💚,,"@realUmbertoLM Se non si va in giro a fare la checca tipo gay-pride mezzo nudo, provocante e dissacrante, se ti com… https://t.co/vcZ8AZDxCO","@realUmbertoLM Se non si va in giro a fare la checca tipo gay-pride mezzo nudo, provocante e dissacrante, se ti comporti da persona civile, per quanto uno possa non essere d'accordo (ad es x questioni religiose), di quello che fai nel tuo letto sono affari tuoi. La vita privata ė ... privata 🤷",[]
Thu Jul 02 08:51:16 +0000 2020,Nene314,,Ma quando mai un regime totalitario ha tutelato i diritti LGBT 😂 “i froci” venivano ammazzati! Professore di storia… https://t.co/ekpPrjUr1D,Ma quando mai un regime totalitario ha tutelato i diritti LGBT 😂 “i froci” venivano ammazzati! Professore di storia questo!,[]
Thu Jul 02 09:00:55 +0000 2020,Samuele,"| 22 | He/Him | Pan | INFP/J |

«Siate persone felici, di questo c'è bisogno»
 #AlwaysKeepFighting | insta/ko-fi: @ bluebandit16","@ferdinantripodi @SimoPillon membri della comunità LGBT+ vengono insultanti in quanto gay, trans etc
La legge contr… https://t.co/L523qFO9c2","@ferdinantripodi @SimoPillon membri della comunità LGBT+ vengono insultanti in quanto gay, trans etc
La legge contro l'eterofobia non serve perché nessun etero viene discriminato per il suo orientamento ma per altri motivi (e per questo esiste già una legge)
È la stessa differenza tra omicidio e femminicidio",[]
Thu Jul 02 09:33:03 +0000 2020,TG 1️⃣,Notizie dall’Italia e dal mondo 🇮🇹 + verità scomode. - Studente di Ingegneria Meccanica (Brescia) ⚙️ - 27/02/1996 🎉,"Ma quindi con la nuova legge contro l’omofobia non potrò più utilizzare le parole ricchione, frocio, finocchio e al… https://t.co/XJcHrVVfm8","Ma quindi con la nuova legge contro l’omofobia non potrò più utilizzare le parole ricchione, frocio, finocchio e altre mille sfumature come aggettivi per descrivere i miei amici eterosessuali? #eterofobia",[]
Thu Jul 02 09:42:50 +0000 2020,Rita Zuccoli,Non so dare buoni consigli... solo cattivi esempi.,@stefanogv79 Foto splendida!!!!! E curiosità: frocio da pride... cosa vuol dire???,,[]
Thu Jul 02 10:26:11 +0000 2020,M.C._0484,"Potete ingannare tutti per qualche tempo e alcuni per tutto il tempo, ma non potete ingannare tutti per tutto il tempo. Abraham Lincoln","Legge contro #omotransfobia, sanzioni per tutti gli uomini etero: si punisce la loro colpa di non esser nati donne,… https://t.co/7fyPTP2BsV","Legge contro #omotransfobia, sanzioni per tutti gli uomini etero: si punisce la loro colpa di non esser nati donne, omosessuali o trans con tre anni di scuse in ginocchio sui ceci davanti ad una commissione composta da Lilli Gruber, Enzo Miccio e Mauro Coruzzi in arte Platinette.","[{'text': 'omotransfobia', 'indices': [13, 27]}]"
Thu Jul 02 10:36:18 +0000 2020,giovanna nuvoletti,"giornalista, fotografa, Asperger, due romanzi con Fazi, ManualeMisoginia con RCS, dirigo La Rivista Intelligente @ElleRi_LRi
 a volte faccio ridere a volte no","#omotransfobia O misoginia? Alzi la mano chi non trova segno, in sé, uomo o donna, etero o gay o lesbica o trans ch… https://t.co/cy9UZhIVzR","#omotransfobia O misoginia? Alzi la mano chi non trova segno, in sé, uomo o donna, etero o gay o lesbica o trans che sia, della misoginia instillata in sé dal primo fiocco rosa o azzurro. Far leggi è giusto, ma il senso comune non cambia, la cultura di base resta ""donna è peggio""","[{'text': 'omotransfobia', 'indices': [0, 14]}]"
Thu Jul 02 10:48:04 +0000 2020,stagione fallimentare,gira largo se non accetti la verità,"Il problema non è l’esistenza o meno di #eterofobia, ma l’esistenza dei froci e delle femministe. Sono un problema… https://t.co/uVbiK4eBzF","Il problema non è l’esistenza o meno di #eterofobia, ma l’esistenza dei froci e delle femministe. Sono un problema loro e creano problemi agli altri, nulla di peggio.","[{'text': 'eterofobia', 'indices': [40, 51]}]"
Thu Jul 02 11:13:37 +0000 2020,Sis Mary Lazarus 🦒🏳‍🌈,the wall had it coming.,#omotransfobia Ma io penso a tutti gli/le adolescenti omosessuali e trans in balia del mondo esterno che  aspettano… https://t.co/P7ma9uNpr6,#omotransfobia Ma io penso a tutti gli/le adolescenti omosessuali e trans in balia del mondo esterno che  aspettano di venire tutelati e ci sono adulti che si rifiutano anche solo di considerare il problema o peggio sono contro. E la chiamiamo umanità. https://t.co/gODCooOmtM,"[{'text': 'omotransfobia', 'indices': [0, 14]}]"
Thu Jul 02 11:30:12 +0000 2020,Narciso ☭ 🌈,Pippo Civati Dio madonna fa qualcosa! ♒️,Fasci 50enni grandi e grossi che piangono parlando di #Eterofobia perché una finocchia di 20anni i cui principali i… https://t.co/TybcIidjrX,Fasci 50enni grandi e grossi che piangono parlando di #Eterofobia perché una finocchia di 20anni i cui principali interessi sono lady Gaga e gli apericena li ha insultati tramite Twitter... gli etero sono davvero delle mammolette 🙄,"[{'text': 'Eterofobia', 'indices': [54, 65]}]"
Thu Jul 02 11:41:20 +0000 2020,vladimir luxuria,"Twitter ufficiale di vladimir luxuria: transwoman artista, scrittrice, attrice e militante. artist and activist in lgbtiq rights","#eterofobia non conosco gruppi gay o trans che vanno in giro a picchiare o insultare qualcuno in quanto etero, ma s… https://t.co/9GYvyBBOa2","#eterofobia non conosco gruppi gay o trans che vanno in giro a picchiare o insultare qualcuno in quanto etero, ma se anche accadesse(lallero)la legge contro l’#omotransfobia li punirebbe perché l’orientamento sessuale oltre all’omo/bisessualità comprende anche l’eterosessualità.","[{'text': 'eterofobia', 'indices': [0, 11]}]"
Thu Jul 02 12:50:55 +0000 2020,stefano,"Viaggiatore compulsivo , con la fantasia !","Potrò ancora andare dall’ ortolano e , chiedere dei finocchi ? 🤔🤔#omofobia #manganellolgbt #censuraarcobaleno",,"[{'text': 'omofobia', 'indices': [65, 74]}, {'text': 'manganellolgbt', 'indices': [75, 90]}, {'text': 'censuraarcobaleno', 'indices': [91, 109]}]"
Thu Jul 02 13:26:23 +0000 2020,enrico,mangio sushi e bevo sprite | quasi chimico,io ai gay contro la legge contro l’omobitransfobia auguro con tutto me stesso che li fermino per strada gli gridino… https://t.co/cgnpx4CkvF,io ai gay contro la legge contro l’omobitransfobia auguro con tutto me stesso che li fermino per strada gli gridino ricchione di merda e li ammazzino di botte ve lo giuro,[]
Thu Jul 02 13:40:02 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,Omotransfobia: legge ideologica e non necessaria. Meglio continuare ad educare al rispetto di tutti ...: ... per le… https://t.co/qfYgnFqcin,"Omotransfobia: legge ideologica e non necessaria. Meglio continuare ad educare al rispetto di tutti ...: ... per le coppie dello stesso sesso» E conclude: «Un testo obbrobrioso, che lo stesso relatore ha ammesso essere stato redatto in collaborazione con… https://t.co/32VP7j15Rn",[]
Thu Jul 02 14:22:10 +0000 2020,Nicolica (Eccezione delle Lelle),"Ventiduenne con esperienza in decisioni discutibili, aspirante Jack lo squartatore con la mascherina, biondo dentro e romagnolo fuori(sede). #RomagnaTwitter",FROCI CONTRO LA DITTATURA ARKOBALENO HIHIHI GUARDATE MI NEGANO I DIRITTI E IO GLI LECCO PURE IL CULO,,[]
Thu Jul 02 14:43:11 +0000 2020,Stavo su tuitte',Sempre quella che sapeva leggere e che prova a depistare gli algoritmi. E sicché niente.,"Fatemi capire c'è gente che sta veramente lottando per avere diritto di dire a qualcuno ""brutto frocio""?",,[]
Thu Jul 02 15:24:04 +0000 2020,Zamy Zama,cari sinistri. il nostro problema sarà come dite voi che siamo di destra e va bene... ma il fatto che voi votate sinistra è il minore dei vostri problemi,"A parte LGBT tutte le altre potrebbero essere cause scatenanti e tutte tre insieme.
Di gay lesbiche e trans onestam… https://t.co/D9YJN6LGgQ","A parte LGBT tutte le altre potrebbero essere cause scatenanti e tutte tre insieme.
Di gay lesbiche e trans onestamente non mi preoccupo lo mettano o lo  prendano un po'dove vogliono",[]
Thu Jul 02 16:18:15 +0000 2020,Too radfem for twitt3r,"#IStandWithJKRowling GC, Il genere è un costrutto sociale creato dal patriarcato per sottomettere le donne, non è una cosa progressista, smettetela di usarlo🤬","@dxdewtf —imputabili alla misoginia, ma alla transfobia. Una trans ha il privilegio maschile per buona parte della… https://t.co/Qliwtyd031","@dxdewtf —imputabili alla misoginia, ma alla transfobia. Una trans ha il privilegio maschile per buona parte della sua vita, e il patriarcato non la discrimina in quanto donna, per il patriarcato una MtF è un rammollito. Non vedo perché accogliere le trans nel nostro—",[]
Thu Jul 02 16:39:07 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,Legge contro omotransfobia e misoginia alla Camera il 27 luglio: ... e la Croazia (entrambe membri dell'UE) a preve… https://t.co/0fFKIsIwPs,"Legge contro omotransfobia e misoginia alla Camera il 27 luglio: ... e la Croazia (entrambe membri dell'UE) a prevedere forme di riconoscimento delle coppie dello stesso sesso, con unioni civili e stepchild adoption, ... https://t.co/3oIhIPgFWH",[]
Thu Jul 02 16:48:24 +0000 2020,informazione cultura,"Sezione cultura e spettacolo di informazione.it. Le notizie dal mondo della cultura e dello spettacolo: musica, teatro, film, gossip",La Trans fobia di JK Rowling può portare alla cancellazione del prossimo grande gioco di Harry Potter • Videogame Z… https://t.co/Q0fdwVsPPk,La Trans fobia di JK Rowling può portare alla cancellazione del prossimo grande gioco di Harry Potter • Videogame Zone! https://t.co/0K2kH6FQ8r,[]
Thu Jul 02 20:40:14 +0000 2020,‎‏ً,,E verrai giustamente multato! La legge è uguale per tutti anche per i froci pieni di omofobia interiorizzata,,[]
Fri Jul 03 01:14:44 +0000 2020,Gianni,🇮🇹nero come la notte stellata 🇮🇹,"@ferdinantripodi Allora , con la scusa di tutelare  diritti gay/ trans si condanna fino a 4 anni chi appartiene ad… https://t.co/8K2y3OpDsw","@ferdinantripodi Allora , con la scusa di tutelare  diritti gay/ trans si condanna fino a 4 anni chi appartiene ad associazioni che siano contrarie alle adozioni / matrimoni per le coppie dello stesso sesso,,sono reati ideologici,,in Italia chi picchia offende gay trans già va in galera,,1/2",[]
Fri Jul 03 06:59:07 +0000 2020,Rākṣasa,🌎 Antropologia • 🌈 LG(B)TQ+ • ☭ Anarchia - politica e relazionale • ✊🏾 lotta transfemminista e intersezionale • 🎶 cantautrice fallita • ♏️ Scorpio af,"Il Pride nasce come lotta intersezionale. Le protagoniste erano nere, trans e venivano da un ceto sociale povero. A… https://t.co/9YThXzYTZe","Il Pride nasce come lotta intersezionale. Le protagoniste erano nere, trans e venivano da un ceto sociale povero. Alla fine dei conti è stata data più visibilità all’omosessualità bianca, che è riuscita a ottenere più privilegi. Chi ha dato a vita tutto questo che ha ottenuto?",[]
Fri Jul 03 08:48:52 +0000 2020,azzodacorreggio (crs),Autore del LE MIE ESPERIENZE CON LE #ERBE #AFRODISIACHE.(Sono anche su INSTAGRAM no FACEBOOK),"Più importanti i monopattini,le Leggi sull' Omofobia...ma perchè se 1 mi dice Finocchio di merd@,non posso già denu… https://t.co/CyepkL3WYy","Più importanti i monopattini,le Leggi sull' Omofobia...ma perchè se 1 mi dice Finocchio di merd@,non posso già denunciarlo con le leggi attuali?
Cassaintegrati senza denaro,Aziende sul Lastrico, c@zzi loro possono aspettare,anzi per non discriminare Ficheloro.Chiedo per un amico",[]
Fri Jul 03 10:08:34 +0000 2020,THE WHITE SUN,"ONG, the slavery owner. sink an ONG ship!","Legge contro l'omofobia (neologismo della sinistra) parla dei diritti dei deviati, froci,trans.. (già la costituzio… https://t.co/HWTgXDFPcy","Legge contro l'omofobia (neologismo della sinistra) parla dei diritti dei deviati, froci,trans.. (già la costituzione lì garantiva). Scommetto che ora arriveranno tutti clandestini gay che chiedono asilo e per errore violentano l'altro sesso.",[]
Fri Jul 03 10:09:24 +0000 2020,Vittorio Cocivera,Consulente,"Omotransfobia, il difficile cammino e le polemiche sulla legge che vieta l’odio contro omosessuali e trans https://t.co/v0QoSLLRX2 via @tpi",,[]
Fri Jul 03 10:37:02 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Omotransfobia, Businarolo (M5S) blinda la legge: ""Non si cambiano le definizioni"": Per orientamento sessuale, invec… https://t.co/6WeTVuVhnd","Omotransfobia, Businarolo (M5S) blinda la legge: ""Non si cambiano le definizioni"": Per orientamento sessuale, invece, si intende l'attrazione emotiva o sessuale, a prescindere che sia nei confronti di persone dello stesso sesso, ... https://t.co/Cw0LrIf60f",[]
Fri Jul 03 10:37:02 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Perché serve un legge contro l'omo e la transfobia: ... che si occupasse dei diritti della minoranza LGBT, almeno d… https://t.co/jKGhh94tbV","Perché serve un legge contro l'omo e la transfobia: ... che si occupasse dei diritti della minoranza LGBT, almeno del diritto a vedere riconosciute ufficialmente le relazioni tra persone dello stesso sesso. https://t.co/pkXbrAyDyn",[]
Fri Jul 03 13:09:11 +0000 2020,Gabb👻,"I paralipomeni della #Gabbsociomachìa | be yourself, fight for equity, stay safe #loveislove #blm","@not_Jaywilliams @whenredisblack Quello che non capite è che i gay, i trans e chiunque partecipi ai pride rivendica… https://t.co/DMqsELmE7k","@not_Jaywilliams @whenredisblack Quello che non capite è che i gay, i trans e chiunque partecipi ai pride rivendica e manifesta per la libertà di essere QUELLO che gli pare così come gli pare. allo stesso modo come le donne nel secolo scorso manifestavano con minigonne e protestavano indossando i bikini al mare",[]
